prefix,tag,count,total,avg_val,first_val,first_step,last_val,last_step,min_val,min_step,max_val,max_step
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu1/mem_util,45,0.0,0.0,0.0,1,0.0,5,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu1/powerdraw,45,2457.9000034332275,54.62000007629395,63.599998474121094,1,18.440000534057617,5,18.440000534057617,5,63.7400016784668,3
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu1/pstate,45,144.0,3.2,2.0,1,8.0,5,2.0,1,8.0,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu1/temp,45,1674.0,37.2,36.0,1,37.0,5,36.0,1,38.0,3
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu1/util,45,0.5399999879300594,0.011999999731779098,0.009999999776482582,1,0.0,5,0.0,5,0.019999999552965164,2
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu2/fanspeed,45,13.95000010728836,0.3100000023841858,0.3100000023841858,1,0.3100000023841858,5,0.3100000023841858,1,0.3100000023841858,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu2/mem_free,45,519894466560.0,11553210368.0,11553210368.0,1,11553210368.0,5,11553210368.0,1,11553210368.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu2/mem_total,45,519941652480.0,11554258944.0,11554258944.0,1,11554258944.0,5,11554258944.0,1,11554258944.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu2/mem_used,45,47185920.0,1048576.0,1048576.0,1,1048576.0,5,1048576.0,1,1048576.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu2/mem_util,45,0.0,0.0,0.0,1,0.0,5,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu2/powerdraw,45,941.1300144195557,20.91400032043457,20.940000534057617,1,20.940000534057617,5,20.780000686645508,4,21.010000228881836,3
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu2/pstate,45,360.0,8.0,8.0,1,8.0,5,8.0,1,8.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu2/temp,45,1485.0,33.0,33.0,1,33.0,5,33.0,1,33.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu2/util,45,0.0,0.0,0.0,1,0.0,5,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu3/fanspeed,45,13.500000536441803,0.30000001192092896,0.30000001192092896,1,0.30000001192092896,5,0.30000001192092896,1,0.30000001192092896,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu3/mem_free,45,515930849280.0,11465129984.0,11465129984.0,1,11465129984.0,5,11465129984.0,1,11465129984.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu3/mem_total,45,519800094720.0,11551113216.0,11551113216.0,1,11551113216.0,5,11551113216.0,1,11551113216.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu3/mem_used,45,3869245440.0,85983232.0,85983232.0,1,85983232.0,5,85983232.0,1,85983232.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu3/mem_util,45,0.0,0.0,0.0,1,0.0,5,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu3/powerdraw,45,701.7300024032593,15.594000053405761,16.09000015258789,1,15.449999809265137,5,14.930000305175781,2,16.09000015258789,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu3/pstate,45,360.0,8.0,8.0,1,8.0,5,8.0,1,8.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu3/temp,45,1602.0,35.6,35.0,1,36.0,5,35.0,1,36.0,3
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/gpu3/util,45,0.0,0.0,0.0,1,0.0,5,0.0,1,0.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/mem_free,45,4023974928384.0,89421665075.2,88896053248.0,1,91572027392.0,5,88877006848.0,4,91572027392.0,5
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/mem_total,45,6067914670080.0,134842548224.0,134842548224.0,1,134842548224.0,5,134842548224.0,1,134842548224.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/mem_used,45,845159436288.0,18781320806.4,19297763328.0,1,16669356032.0,5,16669356032.0,5,19315777536.0,4
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/mem_util,45,6.75,0.15,0.15399999916553497,1,0.1340000033378601,5,0.1340000033378601,5,0.15399999916553497,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/swap_free,45,86442209280.0,1920937984.0,1920937984.0,1,1920937984.0,5,1920937984.0,1,1920937984.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/swap_total,45,96636579840.0,2147479552.0,2147479552.0,1,2147479552.0,5,2147479552.0,1,2147479552.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/swap_used,45,10194370560.0,226541568.0,226541568.0,1,226541568.0,5,226541568.0,1,226541568.0,1
ray_results/mwe/LightningTrainer_cce97_00001_1_lr=0.0065_2023-07-03_01-08-34,sys/swap_util,45,4.724999852478504,0.10499999672174454,0.10499999672174454,1,0.10499999672174454,5,0.10499999672174454,1,0.10499999672174454,1
